id,name,relationship,relative,relativename
Q1006996,Fu Ying,spouse,Q16907516,Hao Shiyuan
Q10414618,Peter Wong Man-kong,father,Q9316158,王華生
Q10414618,Peter Wong Man-kong,sibling,Q9314718,Ronnie Wong
Q1045031,Liu Chuanzhi,child,Q25007174,Liu Qing
Q1069897,Cheng Siwei,father,Q11074611,Cheng Shewo
Q1069897,Cheng Siwei,sibling,Q15240320,Cheng Youshu
Q1069897,Cheng Siwei,sibling,Q15908154,Cheng Zhifan
Q1069897,Cheng Siwei,sibling,Q16075610,Cheng Jialing
Q1069897,Cheng Siwei,sibling,Q47520139,Lucie Cheng
Q11067710,,mother,Q22812876,张稻香
Q12117497,Raymond Wu,father,Q28411516,邬志豪
Q12117497,Raymond Wu,sibling,Q15925031,鄔顯庭
Q1226358,Ding Shisun,spouse,Q15912854,桂琳琳
Q15029,Hu Jintao,child,Q262261,Hu Haifeng
Q15029,Hu Jintao,child,Q4121018,Hu Haiqing
Q15029,Hu Jintao,spouse,Q487095,Liu Yongqing
Q15031,Xi Jinping,child,Q8044049,Xi Mingze
Q15031,Xi Jinping,father,Q301282,Xi Zhongxun
Q15031,Xi Jinping,mother,Q17499761,Qi Xin
Q15031,Xi Jinping,relative,Q15901784,Zhang Lanlan
Q15031,Xi Jinping,relative,Q8951054,Deng Jiagui
Q15031,Xi Jinping,relative,Q9295825,Ke Hua
Q15031,Xi Jinping,sibling,Q104837702,Xi Ganping
Q15031,Xi Jinping,sibling,Q104837711,Xi Heping
Q15031,Xi Jinping,sibling,Q104837712,Xi An'an
Q15031,Xi Jinping,sibling,Q104837764,Zhang Yannan
Q15031,Xi Jinping,sibling,Q1441290,Qi Qiaoqiao
Q15031,Xi Jinping,sibling,Q4119708,Xi Yuanping
Q15031,Xi Jinping,sibling,Q48880970,Xi Zhengning
Q15031,Xi Jinping,spouse,Q430911,Peng Liyuan
Q15031,Xi Jinping,spouse,Q97352031,Ke Lingling
Q150903,Gong Li,partner,Q55430,Zhang Yimou
Q150903,Gong Li,spouse,Q104326,Jean-Michel Jarre
Q150903,Gong Li,spouse,Q28793896,Ooi Hoe Seong
Q1592181,He Luli,father,Q8460116,He Siyuan
Q15934896,Bu Xiaolin,father,Q8920967,Buhe
Q15934896,Bu Xiaolin,mother,Q19853167,Zhulan Qiqike
Q163457,Rita Fan,child,Q16075970,Fan Junhua
Q163457,Rita Fan,father,Q4603094,Hsu Ta Tung
Q16597,Jiang Zemin,child,Q4120678,Jiang Mianheng
Q16597,Jiang Zemin,child,Q4120685,Jiang Miankang
Q16597,Jiang Zemin,father,Q11133618,Jiang Shijun
Q16597,Jiang Zemin,mother,Q107015379,Wang Zhelan
Q16597,Jiang Zemin,relative,Q8296718,Jiang Shangqing
Q16597,Jiang Zemin,relative,Q8296718,Jiang Shangqing
Q16597,Jiang Zemin,sibling,Q9301391,Jiang Zehui
Q16597,Jiang Zemin,spouse,Q717483,Wang Yeping
Q16597,Jiang Zemin,stepparent,Q8296718,Jiang Shangqing
Q16628,Wen Jiabao,child,Q15914799,Wen Ruchun
Q16628,Wen Jiabao,child,Q3380941,Wen Yunsong
Q16628,Wen Jiabao,spouse,Q4122281,Zhang Peili
Q16906311,Bai Tian,father,Q7217871,Bai Dongcai
Q16907286,,child,Q16907309,赵超
Q16907286,,child,Q63993844,赵涛
Q16907309,,sibling,Q63993844,赵涛
Q16907822,Chen Weilan,father,Q557233,Chen Yun
Q16907822,Chen Weilan,mother,Q8289904,Yu Ruomu
Q16907822,Chen Weilan,sibling,Q82260,Chen Yuan
Q16908186,Ma Lan,spouse,Q6860444,Pei Gang
Q1733077,Pagbalha Geleg Namgyai,sibling,Q15940989,Kamqoin Soinam Gyamco
Q1739008,Ma Huateng,child,Q106897236,Ma Manlin
Q1739008,Ma Huateng,father,Q47546393,Ma Chenshu
Q1739008,Ma Huateng,mother,Q106880307,Huang Huiqing
Q1739008,Ma Huateng,spouse,Q106897267,Wang Danting
Q18111,Li Keqiang,father,Q6837118,Li Fengsan
Q18111,Li Keqiang,sibling,Q6836589,Li Keming
Q18111,Li Keqiang,spouse,Q6836696,Cheng Hong
Q18113,Wang Qishan,spouse,Q38888847,Yao Mingshan
Q18285,Zhu Rongji,child,Q6687392,Zhu Yunlai
Q18285,Zhu Rongji,father,Q22829318,Zhu Kuanshu
Q18285,Zhu Rongji,relative,Q10330541,Zhu Pian
Q18285,Zhu Rongji,spouse,Q6687272,Lao An
Q189519,Zeng Qinghong,father,Q3373814,Zeng Shan
Q197178,Zhang Dejiang,spouse,Q17432468,Xin Shusen
Q198026,Zhou Xiaochuan,father,Q7929012,Zhou Jiannan
Q198042,Zhou Yongkang,child,Q15904745,Zhou Bin
Q198042,Zhou Yongkang,child,Q17023447,Zhou Han
Q198042,Zhou Yongkang,spouse,Q15954024,Jia Xiaoye
Q198042,Zhou Yongkang,spouse,Q16603522,Wang Shuhua
Q217239,Ambrose Lee,child,Q7225718,Glen Lee
Q21822,Bo Xilai,child,Q4931095,Bo Guagua
Q21822,Bo Xilai,father,Q553682,Bo Yibo
Q21822,Bo Xilai,relative,Q553682,Bo Yibo
Q21822,Bo Xilai,sibling,Q8925023,Bo Xiyong
Q21822,Bo Xilai,spouse,Q2499132,Gu Kailai
Q3051666,Ip Kwok-him,sibling,Q9334923,Ip Kwok-chung
Q3570137,Wu Jianmin,spouse,Q11085243,Shi yanhua
Q365898,Wang Hongju,child,Q45411700,Wang Dalin
Q365898,Wang Hongju,father,Q45411704,Wang Duanli
Q4892988,Bernard Charnwut Chan,father,Q7352315,Robin Chan
Q4892988,Bernard Charnwut Chan,sibling,Q7610653,Stephen Tan
Q51103804,,father,Q10919280,Wu Yiling
Q5434051,Fanny Law,sibling,Q5721095,Henry Fan
Q6137125,Chen Saijuan,spouse,Q688508,Chen Zhu
Q6498786,Laura Cha,spouse,Q11108994,Victor Cha Mou-Zing
Q6683999,Cally Kwong,spouse,Q1142931,Ray Lui
Q688508,Chen Zhu,spouse,Q6137125,Chen Saijuan
Q698688,Li Xiaopeng,father,Q18301,Li Peng
Q698688,Li Xiaopeng,mother,Q11094424,Zhu Lin
Q698688,Li Xiaopeng,sibling,Q709111,Li Xiaolin
Q698688,Li Xiaopeng,sibling,Q8986270,Li Xiaoyong
Q702356,Cao Jianming,spouse,Q9065121,Wang Xiaoya
Q708802,Li Yuanchao,father,Q8335383,Li Gancheng
Q708802,Li Yuanchao,mother,Q8289010,Lü Jiying
Q708802,Li Yuanchao,spouse,Q7301173,Gao Jianjin
Q709764,Justin Yifu Lin,spouse,Q8248352,Chen Yunying
Q710112,Bai Enpei,relative,Q8340584,Bai Zhimin
Q712485,Li Tieying,father,Q711421,Li Weihan
Q712485,Li Tieying,mother,Q4121487,Jin Weiying
Q717014,Wu Shengli,father,Q21040355,Wu Xian
Q7184580,Philip Wong,father,Q11176019,Wong Ker-lee
Q7184580,Philip Wong,spouse,Q9298156,Leung Fung Yee
Q734914,Wang Yang,child,Q55715807,Wang Xisha
Q7352315,Robin Chan,child,Q4892988,Bernard Charnwut Chan
Q7352315,Robin Chan,child,Q7610653,Stephen Tan
Q7352315,Robin Chan,father,Q4924721,Chin Sophonpanich
Q7352315,Robin Chan,sibling,Q5087786,Chatri Sophonpanich
Q7682067,Tan Jing,spouse,Q9351762,Deng Zhonghan
Q7849814,Tso Wung-Wai,spouse,Q9189462,Tso Wong Man-yin
Q7929640,Wang Guangya,spouse,Q67935647,Cong Jun
Q80332,Michael Tien,father,Q15969689,Francis Tien
Q80332,Michael Tien,sibling,Q4368021,James Tien
Q8053577,Yigong Shi,father,Q63970432,Shi Huailin
Q8248352,Chen Yunying,spouse,Q709764,Justin Yifu Lin
Q8292979,Gong Ke,father,Q8288235,Gong Yuzhi
Q8297870,Jin Daoming,relative,Q22829655,Hongtiao
Q8315058,Wang Hongguang,father,Q8327416,Wang Jianqing
Q8315116,Xu Xiaoyan,father,Q702194,Xu Xiangqian
Q8321230,Zhou Xiaozhou,father,Q8315615,Zhou Yibing
Q8462985,Zhang Gongqing,father,Q98066755,Zhang Yunqiao
Q8462985,Zhang Gongqing,mother,Q98066775,Chen Jingzhen
Q8464941,Ngapo Todo Doji,father,Q519381,Ngapoi Ngawang Jigme
Q9096750,Zhong Nanshan,spouse,Q60675263,Li Shaofen
Q9126847,Sun Piaoyang,spouse,Q105338400,Zhong Huijuan
Q9137228,Zhang Jiyu,father,Q22813291,张宝训
Q9189989,Tsang Hin-chi,child,Q11091548,曾智明
Q9189989,Tsang Hin-chi,child,Q7228747,曾智雄
Q9331844,Su Hui,father,Q15950043,Cai Xiao
Q9351762,Deng Zhonghan,spouse,Q7682067,Tan Jing
Q9372313,Ian Fok,father,Q3236818,Henry Fok
Q9372313,Ian Fok,sibling,Q7807201,Timothy Fok
